year,team,shirt_number,position,player,birth_date,caps,goals,club,club_country,league_country,iffhs_ranking_year,iffhs_league_rank,clubelo_name,clubelo_rating,clubelo_division_level,clubelo_date
2022,Saudi Arabia,14,MF,Abdullah Otayf,1992-08-03,45,1.0,Al-Hilal,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Saudi Arabia,15,MF,Ali Al-Hassan,1997-03-04,13,1.0,Al-Nassr,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Saudi Arabia,16,MF,Sami Al-Najei,1997-02-07,17,2.0,Al-Nassr,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Saudi Arabia,17,DF,Hassan Al-Tambakti,1999-02-09,19,0.0,Al-Shabab,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Saudi Arabia,18,MF,Nawaf Al-Abed,1990-01-26,55,8.0,Al-Shabab,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Saudi Arabia,19,FW,Hattan Bahebri,1992-07-16,41,4.0,Al-Shabab,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Saudi Arabia,20,FW,Abdulrahman Al-Aboud,1995-06-01,3,0.0,Al-Ittihad,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Saudi Arabia,21,GK,Mohammed Al-Owais,1991-10-10,42,0.0,Al-Hilal,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Saudi Arabia,22,GK,Nawaf Al-Aqidi,2000-05-10,0,0.0,Al-Nassr,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Saudi Arabia,23,MF,Mohamed Kanno,1994-09-22,38,1.0,Al-Hilal,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Saudi Arabia,24,MF,Nasser Al-Dawsari,1998-12-19,10,0.0,Al-Hilal,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Saudi Arabia,25,FW,Haitham Asiri,2001-03-25,8,1.0,Al-Ahli,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Saudi Arabia,26,MF,Riyadh Sharahili,1993-04-28,5,0.0,Abha,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Australia,1,GK,Mathew Ryan,1992-04-08,75,0.0,Copenhagen,Denmark,Denmark,2017,15.0,FC Kobenhavn,1531.7,1.0,2021-08-01
2022,Australia,2,DF,Miloš Degenek,1994-04-28,38,1.0,Columbus Crew,United States,United States,2017,52.0,,,,
2022,Australia,3,DF,Nathaniel Atkinson,1999-06-13,5,0.0,Heart of Midlothian,Scotland,Scotland,2017,25.0,Hearts,1240.5,1.0,2021-08-01
2022,Australia,4,DF,Kye Rowles,1998-06-24,3,0.0,Heart of Midlothian,Scotland,Scotland,2017,25.0,Hearts,1240.5,1.0,2021-08-01
2022,Australia,5,DF,Fran Karačić,1996-05-12,11,1.0,Brescia,Italy,Italy,2017,4.0,Brescia,1478.1,2.0,2021-08-01
2022,Australia,6,FW,Marco Tilio,2001-08-23,5,0.0,Melbourne City,Australia,Australia,2017,74.0,,,,
2022,Australia,7,FW,Mathew Leckie,1991-02-04,73,13.0,Melbourne City,Australia,Australia,2017,74.0,,,,
2022,Australia,8,DF,Bailey Wright,1992-07-28,27,2.0,Sunderland,England,England,2017,2.0,,,,
2022,Australia,9,FW,Jamie Maclaren,1993-07-29,26,8.0,Melbourne City,Australia,Australia,2017,74.0,,,,
2022,Australia,10,MF,Ajdin Hrustic,1996-07-05,20,3.0,Hellas Verona,Italy,Italy,2017,4.0,Verona,1584.0,1.0,2021-08-01
2022,Australia,11,FW,Awer Mabil,1995-09-15,29,8.0,Cádiz,Spain,Spain,2017,1.0,Cadiz,1608.6,1.0,2021-08-01
2022,Australia,12,GK,Andrew Redmayne,1989-01-13,4,0.0,Sydney FC,Australia,Australia,2017,74.0,,,,
2022,Australia,13,MF,Aaron Mooy,1990-09-15,53,7.0,Celtic,Scotland,Scotland,2017,25.0,Celtic,1535.1,1.0,2021-08-01
2022,Australia,14,MF,Riley McGree,1998-11-02,11,1.0,Middlesbrough,England,England,2017,2.0,Middlesbrough,1491.6,2.0,2021-08-01
2022,Australia,15,FW,Mitchell Duke,1991-01-18,21,8.0,Fagiano Okayama,Japan,Japan,2017,31.0,,,,
2022,Australia,16,DF,Aziz Behich,1990-12-16,53,2.0,Dundee United,Scotland,Scotland,2017,25.0,Dundee United,1245.2,1.0,2021-08-01
2022,Australia,17,MF,Cameron Devlin,1998-06-07,1,0.0,Heart of Midlothian,Scotland,Scotland,2017,25.0,Hearts,1240.5,1.0,2021-08-01
2022,Australia,18,GK,Danny Vukovic,1985-03-27,4,0.0,Central Coast Mariners,Australia,Australia,2017,74.0,,,,
2022,Australia,19,DF,Harry Souttar,1998-10-22,10,6.0,Stoke City,England,England,2017,2.0,Stoke,1495.5,2.0,2021-08-01
2022,Australia,20,DF,Thomas Deng,1997-03-20,2,0.0,Albirex Niigata,Japan,Japan,2017,31.0,,,,
2022,Australia,21,FW,Garang Kuol,2004-09-15,1,0.0,Central Coast Mariners,Australia,Australia,2017,74.0,,,,
2022,Australia,22,MF,Jackson Irvine,1993-03-07,49,7.0,FC St. Pauli,Germany,Germany,2017,8.0,St Pauli,1468.7,2.0,2021-08-01
2022,Australia,23,FW,Craig Goodwin,1991-12-16,10,1.0,Adelaide United,Australia,Australia,2017,74.0,,,,
2022,Australia,24,DF,Joel King,2000-10-30,4,0.0,OB,Denmark,Denmark,2017,15.0,Odense,1408.2,1.0,2021-08-01
2022,Australia,25,FW,Jason Cummings,1995-08-01,1,1.0,Central Coast Mariners,Australia,Australia,2017,74.0,,,,
2022,Australia,26,MF,Keanu Baccus,1998-06-07,1,0.0,St Mirren,Scotland,Scotland,2017,25.0,St Mirren,1280.3,1.0,2021-08-01
2022,Denmark,1,GK,Kasper Schmeichel,1986-11-05,86,0.0,Nice,France,France,2017,5.0,Nice,1562.8,1.0,2021-08-01
2022,Denmark,2,DF,Joachim Andersen,1996-05-31,19,0.0,Crystal Palace,England,England,2017,2.0,Crystal Palace,1688.5,1.0,2021-08-01
2022,Denmark,3,DF,Victor Nelsson,1998-10-14,7,0.0,Galatasaray,Turkey,Turkey,2017,14.0,Galatasaray,1551.8,1.0,2021-08-01
2022,Denmark,4,DF,Simon Kjær,1989-03-26,121,5.0,Milan,Italy,Italy,2017,4.0,Milan,1798.9,1.0,2021-08-01
2022,Denmark,5,DF,Joakim Mæhle,1997-05-20,31,9.0,Atalanta,Italy,Italy,2017,4.0,Atalanta,1835.8,1.0,2021-08-01
2022,Denmark,6,DF,Andreas Christensen,1996-04-10,58,2.0,Barcelona,Spain,Spain,2017,1.0,Barcelona,1911.2,1.0,2021-08-01
2022,Denmark,7,MF,Mathias Jensen,1996-01-01,20,1.0,Brentford,England,England,2017,2.0,Brentford,1667.0,1.0,2021-08-01
2022,Denmark,8,MF,Thomas Delaney,1991-09-03,71,7.0,Sevilla,Spain,Spain,2017,1.0,Sevilla,1844.7,1.0,2021-08-01
2022,Denmark,9,FW,Martin Braithwaite,1991-06-05,62,10.0,Espanyol,Spain,Spain,2017,1.0,Espanyol,1645.8,1.0,2021-08-01
2022,Denmark,10,MF,Christian Eriksen,1992-02-14,117,39.0,Manchester United,England,England,2017,2.0,Man United,1921.4,1.0,2021-08-01
2022,Denmark,11,MF,Andreas Skov Olsen,1999-12-29,23,8.0,Club Brugge,Belgium,Belgium,2017,26.0,Brugge,1625.4,1.0,2021-08-01
2022,Denmark,12,FW,Kasper Dolberg,1997-10-06,37,11.0,Sevilla,Spain,Spain,2017,1.0,Sevilla,1844.7,1.0,2021-08-01
2022,Denmark,13,DF,Rasmus Kristensen,1997-07-11,10,0.0,Leeds United,England,England,2017,2.0,Leeds,1779.1,1.0,2021-08-01
2022,Denmark,14,MF,Mikkel Damsgaard,2000-07-03,18,4.0,Brentford,England,England,2017,2.0,Brentford,1667.0,1.0,2021-08-01
2022,Denmark,15,MF,Christian Nørgaard,1994-03-10,17,1.0,Brentford,England,England,2017,2.0,Brentford,1667.0,1.0,2021-08-01
2022,Denmark,16,GK,Oliver Christensen,1999-03-22,1,0.0,Hertha BSC,Germany,Germany,2017,8.0,Hertha,1638.5,1.0,2021-08-01
2022,Denmark,17,DF,Jens Stryger Larsen,1991-02-21,49,3.0,Trabzonspor,Turkey,Turkey,2017,14.0,Trabzonspor,1514.3,1.0,2021-08-01
2022,Denmark,18,DF,Daniel Wass,1989-05-31,44,1.0,Brøndby,Denmark,Denmark,2017,15.0,Brondby,1520.7,1.0,2021-08-01
2022,Denmark,19,FW,Jonas Wind,1999-02-07,15,5.0,VfL Wolfsburg,Germany,Germany,2017,8.0,Wolfsburg,1770.3,1.0,2021-08-01
2022,Denmark,20,FW,Yussuf Poulsen,1994-06-15,68,11.0,RB Leipzig,Germany,Germany,2017,8.0,RB Leipzig,1818.2,1.0,2021-08-01
2022,Denmark,21,FW,Andreas Cornelius,1993-03-16,41,9.0,Copenhagen,Denmark,Denmark,2017,15.0,FC Kobenhavn,1531.7,1.0,2021-08-01
2022,Denmark,22,GK,Frederik Rønnow,1992-08-04,8,0.0,Union Berlin,Germany,Germany,2017,8.0,Union Berlin,1685.8,1.0,2021-08-01
2022,Denmark,23,MF,Pierre-Emile Højbjerg,1995-08-05,60,5.0,Tottenham Hotspur,England,England,2017,2.0,Tottenham,1827.8,1.0,2021-08-01
2022,Denmark,24,MF,Robert Skov,1996-05-20,11,5.0,1899 Hoffenheim,Germany,Germany,2017,8.0,Hoffenheim,1692.7,1.0,2021-08-01
2022,Denmark,25,MF,Jesper Lindstrøm,2000-02-29,6,1.0,Eintracht Frankfurt,Germany,Germany,2017,8.0,Frankfurt,1761.2,1.0,2021-08-01
2022,Denmark,26,DF,Alexander Bah,1997-12-09,4,1.0,Benfica,Portugal,Portugal,2017,16.0,Benfica,1734.4,1.0,2021-08-01
2022,France,1,GK,Hugo Lloris,1986-12-26,139,0.0,Tottenham Hotspur,England,England,2017,2.0,Tottenham,1827.8,1.0,2021-08-01
2022,France,2,DF,Benjamin Pavard,1996-03-28,46,2.0,Bayern Munich,Germany,Germany,2017,8.0,Bayern,2004.3,1.0,2021-08-01
2022,France,3,DF,Axel Disasi,1998-03-11,0,0.0,Monaco,France,France,2017,5.0,Monaco,1695.9,1.0,2021-08-01
2022,France,4,DF,Raphaël Varane,1993-04-25,87,5.0,Manchester United,England,England,2017,2.0,Man United,1921.4,1.0,2021-08-01
2022,France,5,DF,Jules Koundé,1998-11-12,12,0.0,Barcelona,Spain,Spain,2017,1.0,Barcelona,1911.2,1.0,2021-08-01
2022,France,6,MF,Matteo Guendouzi,1999-04-14,6,1.0,Marseille,France,France,2017,5.0,Marseille,1623.0,1.0,2021-08-01
2022,France,7,FW,Antoine Griezmann,1991-03-21,110,42.0,Atlético Madrid,Spain,Spain,2017,1.0,Atletico,1893.1,1.0,2021-08-01
2022,France,8,MF,Aurélien Tchouaméni,2000-01-27,14,1.0,Real Madrid,Spain,Spain,2017,1.0,Real Madrid,1934.6,1.0,2021-08-01
2022,France,9,FW,Olivier Giroud,1986-09-30,114,49.0,Milan,Italy,Italy,2017,4.0,Milan,1798.9,1.0,2021-08-01
2022,France,10,FW,Kylian Mbappé,1998-12-20,59,28.0,Paris Saint-Germain,France,France,2017,5.0,Paris SG,1855.7,1.0,2021-08-01
2022,France,11,FW,Ousmane Dembélé,1997-05-15,28,4.0,Barcelona,Spain,Spain,2017,1.0,Barcelona,1911.2,1.0,2021-08-01
2022,France,12,FW,Randal Kolo Muani,1998-12-05,2,0.0,Eintracht Frankfurt,Germany,Germany,2017,8.0,Frankfurt,1761.2,1.0,2021-08-01
2022,France,13,MF,Youssouf Fofana,1999-01-10,2,0.0,Monaco,France,France,2017,5.0,Monaco,1695.9,1.0,2021-08-01
2022,France,14,MF,Adrien Rabiot,1995-04-03,29,2.0,Juventus,Italy,Italy,2017,4.0,Juventus,1854.8,1.0,2021-08-01
2022,France,15,MF,Jordan Veretout,1993-03-01,5,0.0,Marseille,France,France,2017,5.0,Marseille,1623.0,1.0,2021-08-01
2022,France,16,GK,Steve Mandanda,1985-03-28,34,0.0,Rennes,France,France,2017,5.0,Rennes,1614.4,1.0,2021-08-01
2022,France,17,DF,William Saliba,2001-03-24,7,0.0,Arsenal,England,England,2017,2.0,Arsenal,1861.5,1.0,2021-08-01
2022,France,18,DF,Dayot Upamecano,1998-10-27,7,1.0,Bayern Munich,Germany,Germany,2017,8.0,Bayern,2004.3,1.0,2021-08-01
2022,France,19,FW,Karim Benzema,1987-12-19,97,37.0,Real Madrid,Spain,Spain,2017,1.0,Real Madrid,1934.6,1.0,2021-08-01
2022,France,20,FW,Kingsley Coman,1996-06-13,40,5.0,Bayern Munich,Germany,Germany,2017,8.0,Bayern,2004.3,1.0,2021-08-01
2022,France,21,DF,Lucas Hernandez,1996-02-14,32,0.0,Bayern Munich,Germany,Germany,2017,8.0,Bayern,2004.3,1.0,2021-08-01
2022,France,22,DF,Théo Hernandez,1997-10-06,7,1.0,Milan,Italy,Italy,2017,4.0,Milan,1798.9,1.0,2021-08-01
2022,France,23,GK,Alphonse Areola,1993-02-27,5,0.0,West Ham United,England,England,2017,2.0,West Ham,1806.2,1.0,2021-08-01
2022,France,24,DF,Ibrahima Konaté,1999-05-25,2,0.0,Liverpool,England,England,2017,2.0,Liverpool,1935.3,1.0,2021-08-01
2022,France,25,MF,Eduardo Camavinga,2002-11-10,4,1.0,Real Madrid,Spain,Spain,2017,1.0,Real Madrid,1934.6,1.0,2021-08-01
2022,France,26,FW,Marcus Thuram,1997-08-06,4,0.0,Borussia Mönchengladbach,Germany,Germany,2017,8.0,Gladbach,1749.7,1.0,2021-08-01
2022,Tunisia,1,GK,Aymen Mathlouthi,1984-09-14,73,0.0,Étoile du Sahel,Tunisia,Tunisia,2017,24.0,,,,
2022,Tunisia,2,DF,Bilel Ifa,1990-03-09,37,0.0,Kuwait SC,Kuwait,Kuwait,2017,,,,,
2022,Tunisia,3,DF,Montassar Talbi,1998-05-26,23,1.0,Lorient,France,France,2017,5.0,Lorient,1513.3,1.0,2021-08-01
2022,Tunisia,4,DF,Yassine Meriah,1993-07-02,61,3.0,Espérance de Tunis,Tunisia,Tunisia,2017,24.0,,,,
2022,Tunisia,5,MF,Nader Ghandri,1995-02-18,8,0.0,Club Africain,Tunisia,Tunisia,2017,24.0,,,,
2022,Tunisia,6,DF,Dylan Bronn,1995-06-19,36,2.0,Salernitana,Italy,Italy,2017,4.0,Salernitana,1480.0,1.0,2021-08-01
2022,Tunisia,7,FW,Youssef Msakni,1990-10-28,88,17.0,Al-Arabi,Qatar,Qatar,2017,71.0,,,,
2022,Tunisia,8,MF,Hannibal Mejbri,2003-01-21,19,0.0,Birmingham City,England,England,2017,2.0,Birmingham,1435.0,2.0,2021-08-01
2022,Tunisia,9,FW,Issam Jebali,1991-12-25,10,2.0,OB,Denmark,Denmark,2017,15.0,Odense,1408.2,1.0,2021-08-01
2022,Tunisia,10,FW,Wahbi Khazri,1991-02-08,72,24.0,Montpellier,France,France,2017,5.0,Montpellier,1592.5,1.0,2021-08-01
2022,Tunisia,11,FW,Taha Yassine Khenissi,1992-01-06,48,9.0,Kuwait SC,Kuwait,Kuwait,2017,,,,,
2022,Tunisia,12,DF,Ali Maâloul,1990-01-01,83,2.0,Al Ahly,Egypt,Egypt,2017,32.0,,,,
2022,Tunisia,13,MF,Ferjani Sassi,1992-03-18,78,6.0,Al-Duhail,Qatar,Qatar,2017,71.0,,,,
2022,Tunisia,14,MF,Aïssa Laïdouni,1996-12-13,25,1.0,Ferencváros,Hungary,Hungary,2017,56.0,Ferencvaros,1510.6,1.0,2021-08-01
2022,Tunisia,15,MF,Mohamed Ali Ben Romdhane,1999-09-06,23,1.0,Espérance de Tunis,Tunisia,Tunisia,2017,24.0,,,,
2022,Tunisia,16,GK,Aymen Dahmen,1997-01-28,5,0.0,CS Sfaxien,Tunisia,Tunisia,2017,24.0,,,,
2022,Tunisia,17,MF,Ellyes Skhiri,1995-05-10,49,3.0,1. FC Köln,Germany,Germany,2017,8.0,Koeln,1597.1,1.0,2021-08-01
2022,Tunisia,18,MF,Ghailene Chaalali,1994-02-28,31,1.0,Espérance de Tunis,Tunisia,Tunisia,2017,24.0,,,,
2022,Tunisia,19,FW,Seifeddine Jaziri,1993-02-12,29,10.0,Zamalek,Egypt,Egypt,2017,32.0,,,,
2022,Tunisia,20,DF,Mohamed Dräger,1996-06-25,34,3.0,Luzern,Switzerland,Switzerland,2017,21.0,Luzern,1445.8,1.0,2021-08-01
2022,Tunisia,21,DF,Wajdi Kechrida,1995-11-05,19,0.0,Atromitos,Greece,Greece,2017,11.0,Atromitos,1316.2,1.0,2021-08-01
2022,Tunisia,22,GK,Bechir Ben Saïd,1992-11-29,10,0.0,US Monastir,Tunisia,Tunisia,2017,24.0,,,,
2022,Tunisia,23,FW,Naïm Sliti,1992-07-27,69,14.0,Al-Ettifaq,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Tunisia,24,DF,Ali Abdi,1993-12-20,10,2.0,Caen,France,France,2017,5.0,Caen,1355.1,2.0,2021-08-01
2022,Tunisia,25,FW,Anis Ben Slimane,2001-03-16,25,4.0,Brøndby,Denmark,Denmark,2017,15.0,Brondby,1520.7,1.0,2021-08-01
2022,Tunisia,26,GK,Mouez Hassen,1995-03-05,20,0.0,Club Africain,Tunisia,Tunisia,2017,24.0,,,,
2022,Costa Rica,1,GK,Keylor Navas,1986-12-15,107,0.0,Paris Saint-Germain,France,France,2017,5.0,Paris SG,1855.7,1.0,2021-08-01
2022,Costa Rica,2,MF,Daniel Chacón,2001-04-11,8,0.0,Cartaginés,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,3,DF,Juan Pablo Vargas,1995-06-06,12,1.0,Millonarios,Colombia,Colombia,2017,6.0,,,,
2022,Costa Rica,4,DF,Keysher Fuller,1994-07-12,31,2.0,Herediano,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,5,MF,Celso Borges,1988-05-27,155,27.0,Alajuelense,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,6,DF,Óscar Duarte,1989-06-03,71,4.0,Al-Wehda,Saudi Arabia,Saudi Arabia,2017,29.0,,,,
2022,Costa Rica,7,FW,Anthony Contreras,2000-01-29,9,2.0,Herediano,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,8,DF,Bryan Oviedo,1990-02-18,76,2.0,Real Salt Lake,United States,United States,2017,52.0,,,,
2022,Costa Rica,9,MF,Jewison Bennette,2004-06-15,7,2.0,Sunderland,England,England,2017,2.0,,,,
2022,Costa Rica,10,MF,Bryan Ruiz,1985-08-18,146,29.0,Alajuelense,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,11,FW,Johan Venegas,1988-11-27,82,11.0,Alajuelense,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,12,FW,Joel Campbell,1992-06-26,119,25.0,León,Mexico,Mexico,2017,20.0,,,,
2022,Costa Rica,13,MF,Gerson Torres,1997-08-28,13,1.0,Herediano,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,14,MF,Youstin Salas,1996-06-17,4,0.0,Saprissa,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,15,DF,Francisco Calvo,1992-07-08,75,8.0,Konyaspor,Turkey,Turkey,2017,14.0,Konyaspor,1390.3,1.0,2021-08-01
2022,Costa Rica,16,DF,Carlos Martínez,1999-03-30,7,0.0,San Carlos,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,17,MF,Yeltsin Tejeda,1992-03-17,73,0.0,Herediano,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,18,GK,Esteban Alvarado,1989-04-28,25,0.0,Herediano,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,19,DF,Kendall Waston,1988-01-01,63,9.0,Saprissa,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,20,MF,Brandon Aguilera,2003-06-28,4,0.0,Guanacasteca,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,21,MF,Douglas López,1998-09-21,3,0.0,Herediano,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,22,DF,Rónald Matarrita,1994-07-09,52,3.0,FC Cincinnati,United States,United States,2017,52.0,,,,
2022,Costa Rica,23,GK,Patrick Sequeira,1999-03-01,2,0.0,Lugo,Spain,Spain,2017,1.0,Lugo,1457.3,2.0,2021-08-01
2022,Costa Rica,24,MF,Roan Wilson,2002-05-01,3,0.0,Municipal Grecia,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,25,MF,Anthony Hernández,2001-10-11,3,1.0,Puntarenas,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Costa Rica,26,MF,Álvaro Zamora,2002-03-09,3,0.0,Saprissa,Costa Rica,Costa Rica,2017,54.0,,,,
2022,Germany,1,GK,Manuel Neuer,1986-03-27,114,0.0,Bayern Munich,Germany,Germany,2017,8.0,Bayern,2004.3,1.0,2021-08-01
2022,Germany,2,DF,Antonio Rüdiger,1993-03-03,54,2.0,Real Madrid,Spain,Spain,2017,1.0,Real Madrid,1934.6,1.0,2021-08-01
2022,Germany,3,DF,David Raum,1998-04-22,12,0.0,RB Leipzig,Germany,Germany,2017,8.0,RB Leipzig,1818.2,1.0,2021-08-01
2022,Germany,4,DF,Matthias Ginter,1994-01-19,47,2.0,SC Freiburg,Germany,Germany,2017,8.0,Freiburg,1677.8,1.0,2021-08-01
2022,Germany,5,DF,Thilo Kehrer,1996-09-21,23,0.0,West Ham United,England,England,2017,2.0,West Ham,1806.2,1.0,2021-08-01
2022,Germany,6,MF,Joshua Kimmich,1995-02-08,71,5.0,Bayern Munich,Germany,Germany,2017,8.0,Bayern,2004.3,1.0,2021-08-01
2022,Germany,7,FW,Kai Havertz,1999-06-11,31,10.0,Chelsea,England,England,2017,2.0,Chelsea,1915.9,1.0,2021-08-01
2022,Germany,8,MF,Leon Goretzka,1995-02-06,45,14.0,Bayern Munich,Germany,Germany,2017,8.0,Bayern,2004.3,1.0,2021-08-01
2022,Germany,9,FW,Niclas Füllkrug,1993-02-09,1,1.0,Werder Bremen,Germany,Germany,2017,8.0,Werder,1598.3,2.0,2021-08-01
2022,Germany,10,FW,Serge Gnabry,1995-07-14,36,20.0,Bayern Munich,Germany,Germany,2017,8.0,Bayern,2004.3,1.0,2021-08-01
2022,Germany,11,MF,Mario Götze,1992-06-03,63,17.0,Eintracht Frankfurt,Germany,Germany,2017,8.0,Frankfurt,1761.2,1.0,2021-08-01
2022,Germany,12,GK,Kevin Trapp,1990-07-08,6,0.0,Eintracht Frankfurt,Germany,Germany,2017,8.0,Frankfurt,1761.2,1.0,2021-08-01
2022,Germany,13,MF,Thomas Müller,1989-09-13,118,44.0,Bayern Munich,Germany,Germany,2017,8.0,Bayern,2004.3,1.0,2021-08-01
2022,Germany,14,MF,Jamal Musiala,2003-02-26,17,1.0,Bayern Munich,Germany,Germany,2017,8.0,Bayern,2004.3,1.0,2021-08-01
2022,Germany,15,DF,Niklas Süle,1995-09-03,42,1.0,Borussia Dortmund,Germany,Germany,2017,8.0,Dortmund,1844.4,1.0,2021-08-01
2022,Germany,16,DF,Lukas Klostermann,1996-06-03,19,0.0,RB Leipzig,Germany,Germany,2017,8.0,RB Leipzig,1818.2,1.0,2021-08-01
2022,Germany,17,MF,Julian Brandt,1996-05-02,39,3.0,Borussia Dortmund,Germany,Germany,2017,8.0,Dortmund,1844.4,1.0,2021-08-01
2022,Germany,18,MF,Jonas Hofmann,1992-07-14,17,4.0,Borussia Mönchengladbach,Germany,Germany,2017,8.0,Gladbach,1749.7,1.0,2021-08-01
2022,Germany,19,MF,Leroy Sané,1996-01-11,48,11.0,Bayern Munich,Germany,Germany,2017,8.0,Bayern,2004.3,1.0,2021-08-01
2022,Germany,20,DF,Christian Günter,1993-02-28,7,0.0,SC Freiburg,Germany,Germany,2017,8.0,Freiburg,1677.8,1.0,2021-08-01
2022,Germany,21,MF,İlkay Gündoğan,1990-10-24,63,16.0,Manchester City,England,England,2017,2.0,Man City,2006.8,1.0,2021-08-01
2022,Germany,22,GK,Marc-André ter Stegen,1992-04-30,30,0.0,Barcelona,Spain,Spain,2017,1.0,Barcelona,1911.2,1.0,2021-08-01
2022,Germany,23,DF,Nico Schlotterbeck,1999-12-01,6,0.0,Borussia Dortmund,Germany,Germany,2017,8.0,Dortmund,1844.4,1.0,2021-08-01
2022,Germany,24,FW,Karim Adeyemi,2002-01-18,4,1.0,Borussia Dortmund,Germany,Germany,2017,8.0,Dortmund,1844.4,1.0,2021-08-01
2022,Germany,25,DF,Armel Bella-Kotchap,2001-12-11,2,0.0,Southampton,England,England,2017,2.0,Southampton,1696.2,1.0,2021-08-01
2022,Germany,26,FW,Youssoufa Moukoko,2004-11-20,1,0.0,Borussia Dortmund,Germany,Germany,2017,8.0,Dortmund,1844.4,1.0,2021-08-01
2022,Japan,1,GK,Eiji Kawashima,1983-03-20,95,0.0,Strasbourg,France,France,2017,5.0,Strasbourg,1553.4,1.0,2021-08-01
2022,Japan,2,DF,Miki Yamane,1993-12-22,15,2.0,Kawasaki Frontale,Japan,Japan,2017,31.0,,,,
2022,Japan,3,DF,Shogo Taniguchi,1991-07-15,14,0.0,Kawasaki Frontale,Japan,Japan,2017,31.0,,,,
2022,Japan,4,DF,Ko Itakura,1997-01-27,13,1.0,Borussia Mönchengladbach,Germany,Germany,2017,8.0,Gladbach,1749.7,1.0,2021-08-01
2022,Japan,5,DF,Yuto Nagatomo,1986-09-12,138,4.0,FC Tokyo,Japan,Japan,2017,31.0,,,,
2022,Japan,6,MF,Wataru Endo,1993-02-09,43,2.0,VfB Stuttgart,Germany,Germany,2017,8.0,Stuttgart,1645.0,1.0,2021-08-01
2022,Japan,7,MF,Gaku Shibasaki,1992-05-28,60,3.0,Leganés,Spain,Spain,2017,1.0,Leganes,1607.9,2.0,2021-08-01
2022,Japan,8,MF,Ritsu Dōan,1998-06-16,29,3.0,SC Freiburg,Germany,Germany,2017,8.0,Freiburg,1677.8,1.0,2021-08-01
2022,Japan,9,MF,Kaoru Mitoma,1997-05-20,9,5.0,Brighton & Hove Albion,England,England,2017,2.0,Brighton,1716.2,1.0,2021-08-01
2022,Japan,10,MF,Takumi Minamino,1995-01-16,44,17.0,Monaco,France,France,2017,5.0,Monaco,1695.9,1.0,2021-08-01
2022,Japan,11,MF,Takefusa Kubo,2001-06-04,20,1.0,Real Sociedad,Spain,Spain,2017,1.0,Sociedad,1758.6,1.0,2021-08-01
2022,Japan,12,GK,Shūichi Gonda,1989-03-03,34,0.0,Shimizu S-Pulse,Japan,Japan,2017,31.0,,,,
2022,Japan,13,MF,Hidemasa Morita,1995-05-10,17,2.0,Sporting CP,Portugal,Portugal,2017,16.0,Sporting,1711.3,1.0,2021-08-01
2022,Japan,14,MF,Junya Ito,1993-03-09,38,9.0,Reims,France,France,2017,5.0,Reims,1558.5,1.0,2021-08-01
2022,Japan,15,MF,Daichi Kamada,1996-08-05,22,6.0,Eintracht Frankfurt,Germany,Germany,2017,8.0,Frankfurt,1761.2,1.0,2021-08-01
2022,Japan,16,DF,Takehiro Tomiyasu,1998-11-05,29,1.0,Arsenal,England,England,2017,2.0,Arsenal,1861.5,1.0,2021-08-01
2022,Japan,17,MF,Ao Tanaka,1998-09-10,15,2.0,Fortuna Düsseldorf,Germany,Germany,2017,8.0,Duesseldorf,1551.7,2.0,2021-08-01
